,Country Name,Year,GDP_PPP
15979,Burkina Faso,2020,45062646234.4256
15980,Bangladesh,2020,802275504293.177
15981,Bulgaria,2020,155176975652.706
15982,Bahrain,2020,70582646570.2049
15983,"Bahamas, The",2020,12130357325.8382
15984,Bosnia and Herzegovina,2020,47602215753.5479
15985,Belarus,2020,179971036176.035
15986,Belize,2020,2434173511.30844
15987,Bermuda,2020,4896664930.00355
15988,Bolivia,2020,91576909124.1196
15989,Brazil,2020,2989431809530.72
15990,Barbados,2020,3636795227.68332
15991,Brunei Darussalam,2020,27211828479.0468
15992,Bhutan,2020,8141626867.51881
15993,Botswana,2020,34462243851.1167
15994,Central African Republic,2020,4522048179.92178
15995,Canada,2020,1752155424897.43
15996,Central Europe and the Baltics,2020,3216072267905.91
15997,Switzerland,2020,593810526018.962
15998,Channel Islands,2020,
15999,Chile,2020,445876489959.113
16000,China,2020,23020463487123.1
16001,Cote d'Ivoire,2020,136674050645.084
16002,Cameroon,2020,97328037838.4581
16003,"Congo, Dem. Rep.",2020,96945315646.9502
16004,"Congo, Rep.",2020,18948901358.4465
16005,Colombia,2020,684320459804.005
16006,Comoros,2020,2599367673.3827
16007,Cabo Verde,2020,3360981311.2476
16008,Costa Rica,2020,101388865781.249
16009,Caribbean small states,2020,110249936013.677
16010,Cuba,2020,
16011,Curacao,2020,3146833659.62866
16012,Cayman Islands,2020,4460494968.19411
16013,Cyprus,2020,34705470007.2469
16014,Czech Republic,2020,411988086975.881
16015,Germany,2020,4276401015885.43
16016,Djibouti,2020,5415352401.40201
16017,Dominica,2020,740705836.921639
16018,Denmark,2020,325508443702.179
16019,Dominican Republic,2020,184447052957.51
16020,Algeria,2020,470757721342.643
16021,East Asia & Pacific (excluding high income),2020,30409496419783.8
16022,Early-demographic dividend,2020,29367921241653.8
16023,East Asia & Pacific,2020,41429671277126.8
16024,Europe & Central Asia (excluding high income),2020,9096131177846.19
16025,Europe & Central Asia,2020,30906962520596.5
16026,Ecuador,2020,182238673346.859
16027,"Egypt, Arab Rep.",2020,1223044247662.57
16028,Euro area,2020,15049527613134.1
16029,Eritrea,2020,
16030,Spain,2020,1715070841861.54
16031,Estonia,2020,46873656514.2199
16032,Ethiopia,2020,264051501935.811
16033,European Union,2020,18666106828944.9
16034,Fragile and conflict affected situations,2020,3830733009786.11
16035,Finland,2020,260742433192.168
16036,Fiji,2020,10264956880.912
16037,France,2020,2851553023074.46
16038,Faroe Islands,2020,
16039,"Micronesia, Fed. Sts.",2020,387453504.470538
16040,Gabon,2020,31874304912.166
16041,United Kingdom,2020,2868465202700.17
16042,Georgia,2020,51992666508.5875
16043,Ghana,2020,169214726063.179
16044,Gibraltar,2020,
16045,Guinea,2020,35075367590.8956
16046,"Gambia, The",2020,5212151510.86838
16047,Guinea-Bissau,2020,3635809046.52082
16048,Equatorial Guinea,2020,23861442452.0036
16049,Greece,2020,289692071877.69
16050,Grenada,2020,1630235117.26332
16051,Greenland,2020,
16052,Guatemala,2020,141496787478.451
16053,Guam,2020,
16054,Guyana,2020,14692887062.1954
16055,High income,2020,58350251569857.3
16056,"Hong Kong SAR, China",2020,420132783958.269
16057,Honduras,2020,50893693122.0963
16058,Heavily indebted poor countries (HIPC),2020,2092674830107.69
16059,Croatia,2020,109598946753.862
16060,Haiti,2020,33457835489.8554
16061,Hungary,2020,303213998495.175
16062,IBRD only,2020,63079967613995.7
16063,IDA & IBRD total,2020,69245762214089.1
16064,IDA total,2020,6186257469549.7
16065,IDA blend,2020,2732922187740.62
16066,Indonesia,2020,3130467088164.9
16067,IDA only,2020,3474500554510.94
16068,Isle of Man,2020,
16069,India,2020,8508757578047.84
16070,Not classified,2020,
16071,Ireland,2020,452645458739.041
16072,"Iran, Islamic Rep.",2020,1062044275643.23
16073,Iraq,2020,362500540931.219
16074,Iceland,2020,19193749232.1123
16075,Israel,2020,359908802382.271
16076,Italy,2020,2322896051831.41
16077,Jamaica,2020,25942788894.1615
16078,Jordan,2020,100159680041.655
16079,Japan,2020,5062661206961.5
16080,Kazakhstan,2020,475671973136.958
16081,Kenya,2020,233359751281.068
16082,Kyrgyz Republic,2020,31023828376.4419
16083,Cambodia,2020,70078676204.3914
16084,Kiribati,2020,269887962.9769
16085,St. Kitts and Nevis,2020,1293595538.73485
16086,"Korea, Rep.",2020,2194532033977.08
16087,Kuwait,2020,191522169365.481
16088,Latin America & Caribbean (excluding high income),2020,8508847862738.54
16089,Lao PDR,2020,56827439678.1382
16090,Lebanon,2020,78413510390.8837
16091,Liberia,2020,7040310854.12534
16092,Libya,2020,70652572981.1017
16093,St. Lucia,2020,2212532552.25728
16094,Latin America & Caribbean,2020,9670877790157.69
16095,Least developed countries: UN classification,2020,3154435737564.21
16096,Low income,2020,1322601115768.4
16097,Liechtenstein,2020,
16098,Sri Lanka,2020,274797226353.498
16099,Lower middle income,2020,22531553884762.7
16100,Low & middle income,2020,66962049062736.6
16101,Lesotho,2020,4963571546.60989
16102,Late-demographic dividend,2020,39927937783536.6
16103,Lithuania,2020,103709955999.877
16104,Luxembourg,2020,70958266479.9138
16105,Latvia,2020,57204025761.8543
16106,"Macao SAR, China",2020,37485855488.8218
16107,St. Martin (French part),2020,
16108,Morocco,2020,262040741347.904
16109,Monaco,2020,
16110,Moldova,2020,32295999033.8527
16111,Madagascar,2020,40535912000.8971
16112,Maldives,2020,6888899565.78465
16113,Middle East & North Africa,2020,7066150844287.4
16114,Mexico,2020,2301753888959.42
16115,Marshall Islands,2020,232765481.148488
16116,Middle income,2020,65697790251935.8
16117,North Macedonia,2020,33018242862.0694
16118,Mali,2020,45076214715.8519
16119,Malta,2020,20602817870.1169
16120,Myanmar,2020,264289580224.124
16121,Middle East & North Africa (excluding high income),2020,3878447673069.29
16122,Montenegro,2020,11344394879.2473
16123,Mongolia,2020,38434280706.9494
16124,Northern Mariana Islands,2020,
16125,Mozambique,2020,38442318985.7428
16126,Mauritania,2020,23758855674.2014
16127,Mauritius,2020,24635011075.0369
16128,Malawi,2020,28864096822.2423
16129,Malaysia,2020,856782120211.942
16130,North America,2020,21620537459586.6
16131,Namibia,2020,22397137941.4318
16132,New Caledonia,2020,
16133,Niger,2020,29562836661.6929
16134,Nigeria,2020,1013530914845.45
16135,Nicaragua,2020,34978304052.8374
16136,Netherlands,2020,947498750723.795
16137,Norway,2020,341854881688.749
16138,Nepal,2020,110721784777.632
16139,Nauru,2020,147282729.514481
16140,New Zealand,2020,217479369044.738
16141,OECD members,2020,58242319183231.6
16142,Oman,2020,150655866949.205
16143,Other small states,2020,673860398269.833
16144,Pakistan,2020,1007848323389.13
16145,Panama,2020,109551149591.045
16146,Peru,2020,371290872024.461
16147,Philippines,2020,871562106219.538
16148,Palau,2020,279942082.937072
16149,Papua New Guinea,2020,36358320843.8316
16150,Poland,2020,1227880779218.48
16151,Pre-demographic dividend,2020,3270740641596.21
16152,Puerto Rico,2020,106817567939.26
16153,"Korea, Dem. People's Rep.",2020,
16154,Portugal,2020,329112988788.45
16155,Paraguay,2020,88369101121.4404
16156,West Bank and Gaza,2020,25909177323.6241
16157,Pacific island small states,2020,16160441025.5009
16158,Post-demographic dividend,2020,52099026141030.0
16159,French Polynesia,2020,
16160,Qatar,2020,245726905148.129
16161,Romania,2020,555982514670.764
16162,Russian Federation,2020,3875685903299.31
16163,Rwanda,2020,27182935233.2365
16164,South Asia,2020,10796141581524.3
16165,Saudi Arabia,2020,1543235499006.87
16166,Sudan,2020,172198001618.269
16167,Senegal,2020,55601158550.889
16168,Singapore,2020,531037593858.902
16169,Solomon Islands,2020,1705430098.51611
16170,Sierra Leone,2020,13060690599.4989
16171,El Salvador,2020,51776917513.0753
16172,San Marino,2020,
16173,Somalia,2020,18769350815.7921
16174,Serbia,2020,125943919030.161
16175,Sub-Saharan Africa (excluding high income),2020,4221956879422.32
16176,South Sudan,2020,
16177,Sub-Saharan Africa,2020,4224355401050.62
16178,Small states,2020,800263824181.15
16179,Sao Tome and Principe,2020,887953769.32211
16180,Suriname,2020,9306685013.2262
16181,Slovak Republic,2020,166547552548.504
16182,Slovenia,2020,77895775314.5934
16183,Sweden,2020,527229470341.808
16184,Eswatini,2020,9750861925.76405
16185,Sint Maarten (Dutch part),2020,
16186,Seychelles,2020,2405201475.27367
16187,Syrian Arab Republic,2020,
16188,Turks and Caicos Islands,2020,817993215.377021
16189,Chad,2020,24951483878.5305
16190,East Asia & Pacific (IDA & IBRD countries),2020,30371280126125.6
16191,Europe & Central Asia (IDA & IBRD countries),2020,10433460445585.1
16192,Togo,2020,17450565629.6069
16193,Thailand,2020,1206471766713.82
16194,Tajikistan,2020,34884626700.0278
16195,Turkmenistan,2020,
16196,Latin America & the Caribbean (IDA & IBRD countries),2020,9386561726748.42
16197,Timor-Leste,2020,5176134942.40482
16198,Middle East & North Africa (IDA & IBRD countries),2020,3852946493607.34
16199,Tonga,2020,670858812.997396
16200,South Asia (IDA & IBRD),2020,10796141581524.3
16201,Sub-Saharan Africa (IDA & IBRD countries),2020,4224355401050.62
16202,Trinidad and Tobago,2020,33199395208.5901
16203,Tunisia,2020,121259798346.811
16204,Turkey,2020,2394678423018.47
16205,Tuvalu,2020,52014548.7407496
16206,Tanzania,2020,152788176204.289
16207,Uganda,2020,99488097436.211
16208,Ukraine,2020,516637606833.373
16209,Upper middle income,2020,43140432284259.9
16210,Uruguay,2020,75061787659.9949
16211,United States,2020,19863485369759.1
16212,Uzbekistan,2020,250984597911.304
16213,St. Vincent and the Grenadines,2020,1336286217.24231
16214,"Venezuela, RB",2020,
16215,British Virgin Islands,2020,
16216,Virgin Islands (U.S.),2020,
16217,Vietnam,2020,798208684067.002
16218,Vanuatu,2020,876695947.598398
16219,World,2020,125653507406126.0
16220,Samoa,2020,1273152975.6887
16221,Kosovo,2020,19166083982.736
16222,"Yemen, Rep.",2020,
16223,South Africa,2020,751193927658.915
16224,Zambia,2020,60259234495.8438
16225,Zimbabwe,2020,49841507414.6746
16226,Aruba,Unnamed: 65,
16227,Africa Eastern and Southern,Unnamed: 65,
16228,Afghanistan,Unnamed: 65,
16229,Africa Western and Central,Unnamed: 65,
16230,Angola,Unnamed: 65,
16231,Albania,Unnamed: 65,
16232,Andorra,Unnamed: 65,
16233,Arab World,Unnamed: 65,
16234,United Arab Emirates,Unnamed: 65,
16235,Argentina,Unnamed: 65,
16236,Armenia,Unnamed: 65,
16237,American Samoa,Unnamed: 65,
16238,Antigua and Barbuda,Unnamed: 65,
16239,Australia,Unnamed: 65,
16240,Austria,Unnamed: 65,
16241,Azerbaijan,Unnamed: 65,
16242,Burundi,Unnamed: 65,
16243,Belgium,Unnamed: 65,
16244,Benin,Unnamed: 65,
16245,Burkina Faso,Unnamed: 65,
16246,Bangladesh,Unnamed: 65,
16247,Bulgaria,Unnamed: 65,
16248,Bahrain,Unnamed: 65,
16249,"Bahamas, The",Unnamed: 65,
16250,Bosnia and Herzegovina,Unnamed: 65,
16251,Belarus,Unnamed: 65,
16252,Belize,Unnamed: 65,
16253,Bermuda,Unnamed: 65,
16254,Bolivia,Unnamed: 65,
16255,Brazil,Unnamed: 65,
16256,Barbados,Unnamed: 65,
16257,Brunei Darussalam,Unnamed: 65,
16258,Bhutan,Unnamed: 65,
16259,Botswana,Unnamed: 65,
16260,Central African Republic,Unnamed: 65,
16261,Canada,Unnamed: 65,
16262,Central Europe and the Baltics,Unnamed: 65,
16263,Switzerland,Unnamed: 65,
16264,Channel Islands,Unnamed: 65,
16265,Chile,Unnamed: 65,
16266,China,Unnamed: 65,
16267,Cote d'Ivoire,Unnamed: 65,
16268,Cameroon,Unnamed: 65,
16269,"Congo, Dem. Rep.",Unnamed: 65,
16270,"Congo, Rep.",Unnamed: 65,
16271,Colombia,Unnamed: 65,
16272,Comoros,Unnamed: 65,
16273,Cabo Verde,Unnamed: 65,
16274,Costa Rica,Unnamed: 65,
16275,Caribbean small states,Unnamed: 65,
16276,Cuba,Unnamed: 65,
16277,Curacao,Unnamed: 65,
16278,Cayman Islands,Unnamed: 65,
16279,Cyprus,Unnamed: 65,
16280,Czech Republic,Unnamed: 65,
16281,Germany,Unnamed: 65,
16282,Djibouti,Unnamed: 65,
16283,Dominica,Unnamed: 65,
16284,Denmark,Unnamed: 65,
16285,Dominican Republic,Unnamed: 65,
16286,Algeria,Unnamed: 65,
16287,East Asia & Pacific (excluding high income),Unnamed: 65,
16288,Early-demographic dividend,Unnamed: 65,
16289,East Asia & Pacific,Unnamed: 65,
16290,Europe & Central Asia (excluding high income),Unnamed: 65,
16291,Europe & Central Asia,Unnamed: 65,
16292,Ecuador,Unnamed: 65,
16293,"Egypt, Arab Rep.",Unnamed: 65,
16294,Euro area,Unnamed: 65,
16295,Eritrea,Unnamed: 65,
16296,Spain,Unnamed: 65,
16297,Estonia,Unnamed: 65,
16298,Ethiopia,Unnamed: 65,
16299,European Union,Unnamed: 65,
16300,Fragile and conflict affected situations,Unnamed: 65,
16301,Finland,Unnamed: 65,
16302,Fiji,Unnamed: 65,
16303,France,Unnamed: 65,
16304,Faroe Islands,Unnamed: 65,
16305,"Micronesia, Fed. Sts.",Unnamed: 65,
16306,Gabon,Unnamed: 65,
16307,United Kingdom,Unnamed: 65,
16308,Georgia,Unnamed: 65,
16309,Ghana,Unnamed: 65,
16310,Gibraltar,Unnamed: 65,
16311,Guinea,Unnamed: 65,
16312,"Gambia, The",Unnamed: 65,
16313,Guinea-Bissau,Unnamed: 65,
16314,Equatorial Guinea,Unnamed: 65,
16315,Greece,Unnamed: 65,
16316,Grenada,Unnamed: 65,
16317,Greenland,Unnamed: 65,
16318,Guatemala,Unnamed: 65,
16319,Guam,Unnamed: 65,
16320,Guyana,Unnamed: 65,
16321,High income,Unnamed: 65,
16322,"Hong Kong SAR, China",Unnamed: 65,
16323,Honduras,Unnamed: 65,
16324,Heavily indebted poor countries (HIPC),Unnamed: 65,
16325,Croatia,Unnamed: 65,
16326,Haiti,Unnamed: 65,
16327,Hungary,Unnamed: 65,
16328,IBRD only,Unnamed: 65,
16329,IDA & IBRD total,Unnamed: 65,
16330,IDA total,Unnamed: 65,
16331,IDA blend,Unnamed: 65,
16332,Indonesia,Unnamed: 65,
16333,IDA only,Unnamed: 65,
16334,Isle of Man,Unnamed: 65,
16335,India,Unnamed: 65,
16336,Not classified,Unnamed: 65,
16337,Ireland,Unnamed: 65,
16338,"Iran, Islamic Rep.",Unnamed: 65,
16339,Iraq,Unnamed: 65,
16340,Iceland,Unnamed: 65,
16341,Israel,Unnamed: 65,
16342,Italy,Unnamed: 65,
16343,Jamaica,Unnamed: 65,
16344,Jordan,Unnamed: 65,
16345,Japan,Unnamed: 65,
16346,Kazakhstan,Unnamed: 65,
16347,Kenya,Unnamed: 65,
16348,Kyrgyz Republic,Unnamed: 65,
16349,Cambodia,Unnamed: 65,
16350,Kiribati,Unnamed: 65,
16351,St. Kitts and Nevis,Unnamed: 65,
16352,"Korea, Rep.",Unnamed: 65,
16353,Kuwait,Unnamed: 65,
16354,Latin America & Caribbean (excluding high income),Unnamed: 65,
16355,Lao PDR,Unnamed: 65,
16356,Lebanon,Unnamed: 65,
16357,Liberia,Unnamed: 65,
16358,Libya,Unnamed: 65,
16359,St. Lucia,Unnamed: 65,
16360,Latin America & Caribbean,Unnamed: 65,
16361,Least developed countries: UN classification,Unnamed: 65,
16362,Low income,Unnamed: 65,
16363,Liechtenstein,Unnamed: 65,
16364,Sri Lanka,Unnamed: 65,
16365,Lower middle income,Unnamed: 65,
16366,Low & middle income,Unnamed: 65,
16367,Lesotho,Unnamed: 65,
16368,Late-demographic dividend,Unnamed: 65,
16369,Lithuania,Unnamed: 65,
16370,Luxembourg,Unnamed: 65,
16371,Latvia,Unnamed: 65,
16372,"Macao SAR, China",Unnamed: 65,
16373,St. Martin (French part),Unnamed: 65,
16374,Morocco,Unnamed: 65,
16375,Monaco,Unnamed: 65,
16376,Moldova,Unnamed: 65,
16377,Madagascar,Unnamed: 65,
16378,Maldives,Unnamed: 65,
16379,Middle East & North Africa,Unnamed: 65,
16380,Mexico,Unnamed: 65,
16381,Marshall Islands,Unnamed: 65,
16382,Middle income,Unnamed: 65,
16383,North Macedonia,Unnamed: 65,
16384,Mali,Unnamed: 65,
16385,Malta,Unnamed: 65,
16386,Myanmar,Unnamed: 65,
16387,Middle East & North Africa (excluding high income),Unnamed: 65,
16388,Montenegro,Unnamed: 65,
16389,Mongolia,Unnamed: 65,
16390,Northern Mariana Islands,Unnamed: 65,
16391,Mozambique,Unnamed: 65,
16392,Mauritania,Unnamed: 65,
16393,Mauritius,Unnamed: 65,
16394,Malawi,Unnamed: 65,
16395,Malaysia,Unnamed: 65,
16396,North America,Unnamed: 65,
16397,Namibia,Unnamed: 65,
16398,New Caledonia,Unnamed: 65,
16399,Niger,Unnamed: 65,
16400,Nigeria,Unnamed: 65,
16401,Nicaragua,Unnamed: 65,
16402,Netherlands,Unnamed: 65,
16403,Norway,Unnamed: 65,
16404,Nepal,Unnamed: 65,
16405,Nauru,Unnamed: 65,
16406,New Zealand,Unnamed: 65,
16407,OECD members,Unnamed: 65,
16408,Oman,Unnamed: 65,
16409,Other small states,Unnamed: 65,
16410,Pakistan,Unnamed: 65,
16411,Panama,Unnamed: 65,
16412,Peru,Unnamed: 65,
16413,Philippines,Unnamed: 65,
16414,Palau,Unnamed: 65,
16415,Papua New Guinea,Unnamed: 65,
16416,Poland,Unnamed: 65,
16417,Pre-demographic dividend,Unnamed: 65,
16418,Puerto Rico,Unnamed: 65,
16419,"Korea, Dem. People's Rep.",Unnamed: 65,
16420,Portugal,Unnamed: 65,
16421,Paraguay,Unnamed: 65,
16422,West Bank and Gaza,Unnamed: 65,
16423,Pacific island small states,Unnamed: 65,
16424,Post-demographic dividend,Unnamed: 65,
16425,French Polynesia,Unnamed: 65,
16426,Qatar,Unnamed: 65,
16427,Romania,Unnamed: 65,
16428,Russian Federation,Unnamed: 65,
16429,Rwanda,Unnamed: 65,
16430,South Asia,Unnamed: 65,
16431,Saudi Arabia,Unnamed: 65,
16432,Sudan,Unnamed: 65,
16433,Senegal,Unnamed: 65,
16434,Singapore,Unnamed: 65,
16435,Solomon Islands,Unnamed: 65,
16436,Sierra Leone,Unnamed: 65,
16437,El Salvador,Unnamed: 65,
16438,San Marino,Unnamed: 65,
16439,Somalia,Unnamed: 65,
16440,Serbia,Unnamed: 65,
16441,Sub-Saharan Africa (excluding high income),Unnamed: 65,
16442,South Sudan,Unnamed: 65,
16443,Sub-Saharan Africa,Unnamed: 65,
16444,Small states,Unnamed: 65,
16445,Sao Tome and Principe,Unnamed: 65,
16446,Suriname,Unnamed: 65,
16447,Slovak Republic,Unnamed: 65,
16448,Slovenia,Unnamed: 65,
16449,Sweden,Unnamed: 65,
16450,Eswatini,Unnamed: 65,
16451,Sint Maarten (Dutch part),Unnamed: 65,
16452,Seychelles,Unnamed: 65,
16453,Syrian Arab Republic,Unnamed: 65,
16454,Turks and Caicos Islands,Unnamed: 65,
16455,Chad,Unnamed: 65,
16456,East Asia & Pacific (IDA & IBRD countries),Unnamed: 65,
16457,Europe & Central Asia (IDA & IBRD countries),Unnamed: 65,
